Rating Star,Title,Body,Star only,Body with star,Preprocessed_Body,Sentiment_Label,Sentiment_Score
1.0 out of 5 stars,TOTAL TRASH and $7.99 to return it!!!!!!!,"PROS
1. Connecting the Bluetooth was easy and the name of the Bluetooth is on the bottom.
2. It has a cell phone holder.

CONS
1. I bought this to listen to YouTube documentaries while in the shower. The counter is three feet from the shower and I can actually hear my iPhone better than this trash!!!!
2. It doesn’t come with a power source, and I don’t even have the old USB power blocks anymore because the world has moved on to USB-C as it charges faster than the old style USB. So I had to buy one which makes this not as cheap as advertised since nowhere in the marketing photos do they bother to show the charging cable which is USB-C > USB. So make sure you buy one when you order this.
3. They put the USB-C charging port on the right side of the unit instead of the back so it takes up way more space than it needs to due to poor design.
4. They charge you $7.99 to return it!!!!

I guess you get what you pay for plus a lot of return headaches.",1 stars,"1 stars. TOTAL TRASH and $7.99 to return it!!!!!!!. PROS
1. Connecting the Bluetooth was easy and the name of the Bluetooth is on the bottom.
2. It has a cell phone holder.

CONS
1. I bought this to listen to YouTube documentaries while in the shower. The counter is three feet from the shower and I can actually hear my iPhone better than this trash!!!!
2. It doesn’t come with a power source, and I don’t even have the old USB power blocks anymore because the world has moved on to USB-C as it charges faster than the old style USB. So I had to buy one which makes this not as cheap as advertised since nowhere in the marketing photos do they bother to show the charging cable which is USB-C > USB. So make sure you buy one when you order this.
3. They put the USB-C charging port on the right side of the unit instead of the back so it takes up way more space than it needs to due to poor design.
4. They charge you $7.99 to return it!!!!

I guess you get what you pay for plus a lot of return headaches.",1 stars total trash and 7.99 to return it pros 1 connecting the bluetooth was easy and the name of the bluetooth is on the bottom 2 it has a cell phone holder cons 1 i bought this to listen to youtube documentaries while in the shower the counter is three feet from the shower and i can actually hear my iphone better than this trash 2 it doesn ’ t come with a power source and i don ’ t even have the old usb power blocks anymore because the world has moved on to usb-c as it charges faster than the old style usb so i had to buy one which makes this not as cheap as advertised since nowhere in the marketing photos do they bother to show the charging cable which is usb-c usb so make sure you buy one when you order this 3 they put the usb-c charging port on the right side of the unit instead of the back so it takes up way more space than it needs to due to poor design 4 they charge you 7.99 to return it i guess you get what you pay for plus a lot of return headaches,0.0,0.9322919249534607
1.0 out of 5 stars,Didn't last long,"Worked great, until it didn't. Didn't even last a year. I tried contacting the seller & they completely ignored everything I said & sent me some cut/paste fix. My speaker suddenly stopped producing sound. I recharged it fully. I unpaired it. I paired it. My phone was paired per the settings & the fact that the phone itself stopped producing sound. Yes, seller, I turned the volume up... I know how to do that. So now it's just a heavy cell phone stand. Really, really liked it for all the months it worked. Extremely disappointed with the seller's inability to read what I'd already tried (multiple times, in fact) before asking me if I'd tried doing exactly what I'd just told them I'd done. Obvious they don't actually read what you send them. Must just see ""problem"" & they send some standard reply & then ignore you thereafter. I'm very soured on wanting to try external speakers for my cell again. Buyer beware, I suppose.",1 stars,"1 stars. Didn't last long. Worked great, until it didn't. Didn't even last a year. I tried contacting the seller & they completely ignored everything I said & sent me some cut/paste fix. My speaker suddenly stopped producing sound. I recharged it fully. I unpaired it. I paired it. My phone was paired per the settings & the fact that the phone itself stopped producing sound. Yes, seller, I turned the volume up... I know how to do that. So now it's just a heavy cell phone stand. Really, really liked it for all the months it worked. Extremely disappointed with the seller's inability to read what I'd already tried (multiple times, in fact) before asking me if I'd tried doing exactly what I'd just told them I'd done. Obvious they don't actually read what you send them. Must just see ""problem"" & they send some standard reply & then ignore you thereafter. I'm very soured on wanting to try external speakers for my cell again. Buyer beware, I suppose.",1 stars did n't last long worked great until it did n't did n't even last a year i tried contacting the seller they completely ignored everything i said sent me some cut/paste fix my speaker suddenly stopped producing sound i recharged it fully i unpaired it i paired it my phone was paired per the settings the fact that the phone itself stopped producing sound yes seller i turned the volume up ... i know how to do that so now it 's just a heavy cell phone stand really really liked it for all the months it worked extremely disappointed with the seller 's inability to read what i 'd already tried multiple times in fact before asking me if i 'd tried doing exactly what i 'd just told them i 'd done obvious they do n't actually read what you send them must just see `` problem '' they send some standard reply then ignore you thereafter i 'm very soured on wanting to try external speakers for my cell again buyer beware i suppose,0.0,0.841328501701355
1.0 out of 5 stars,very bad quality,"I only used a few times of this product, and it doesn't work any longer. It cannot even power on.",1 stars,"1 stars. very bad quality. I only used a few times of this product, and it doesn't work any longer. It cannot even power on.",1 stars very bad quality i only used a few times of this product and it does n't work any longer it can not even power on,0.0,0.9814113974571228
1.0 out of 5 stars,Received broken,"Bought this for my dad for fathers day, plugged it in and let charge according to the instruction manual…red light came on when plugged in but it doesn’t work or connect. We can’t even get it to show up on our Bluetooth options on our phones. Waste of money.",1 stars,"1 stars. Received broken. Bought this for my dad for fathers day, plugged it in and let charge according to the instruction manual…red light came on when plugged in but it doesn’t work or connect. We can’t even get it to show up on our Bluetooth options on our phones. Waste of money.",1 stars received broken bought this for my dad for fathers day plugged it in and let charge according to the instruction manual…red light came on when plugged in but it doesn ’ t work or connect we can ’ t even get it to show up on our bluetooth options on our phones waste of money,0.0,0.9777259230613708
1.0 out of 5 stars,Works with a crackling machine sound that is horrific,Do not buy this product it’s poorly made and not even a great phone holder it needs to go higher. The speaker in it is about as cheap and crappy as you can get. Extremely disappointing Amazon would allow this item for sale.,1 stars,1 stars. Works with a crackling machine sound that is horrific. Do not buy this product it’s poorly made and not even a great phone holder it needs to go higher. The speaker in it is about as cheap and crappy as you can get. Extremely disappointing Amazon would allow this item for sale.,1 stars works with a crackling machine sound that is horrific do not buy this product it ’ s poorly made and not even a great phone holder it needs to go higher the speaker in it is about as cheap and crappy as you can get extremely disappointing amazon would allow this item for sale,0.0,0.9721108675003052
1.0 out of 5 stars,I Can't Hear You,"I liked the concept of having a device that hold the iPhone so I don't have to, and has a great speaker system to amplify the sound. The family on the other end of the Facetime couldn't clearly hear normal pace, normal volume speaking. They said it sounded mumbled and wasn't nearly as good as the iPhone's own sound. That was the deal killer! I'm returning it!",1 stars,"1 stars. I Can't Hear You. I liked the concept of having a device that hold the iPhone so I don't have to, and has a great speaker system to amplify the sound. The family on the other end of the Facetime couldn't clearly hear normal pace, normal volume speaking. They said it sounded mumbled and wasn't nearly as good as the iPhone's own sound. That was the deal killer! I'm returning it!",1 stars i ca n't hear you i liked the concept of having a device that hold the iphone so i do n't have to and has a great speaker system to amplify the sound the family on the other end of the facetime could n't clearly hear normal pace normal volume speaking they said it sounded mumbled and was n't nearly as good as the iphone 's own sound that was the deal killer i 'm returning it,0.0,0.9341762065887451
1.0 out of 5 stars,Lasted 2 days now will not stay on.,Very disappointed used it for 2 days it went off. I turned it on 2 times each time it said Powering off and will not stay on.,1 stars,1 stars. Lasted 2 days now will not stay on.. Very disappointed used it for 2 days it went off. I turned it on 2 times each time it said Powering off and will not stay on.,1 stars lasted 2 days now will not stay on .. very disappointed used it for 2 days it went off i turned it on 2 times each time it said powering off and will not stay on,0.0,0.9670577645301819
1.0 out of 5 stars,Stopped working after a year,It stopped working after one year although I use it few times a week for half an hour while in shower. Waste of money,1 stars,1 stars. Stopped working after a year. It stopped working after one year although I use it few times a week for half an hour while in shower. Waste of money,1 stars stopped working after a year it stopped working after one year although i use it few times a week for half an hour while in shower waste of money,0.0,0.9679779410362244
1.0 out of 5 stars,Audio stopped working,This was a father's day gift to my boyfriend.. it's been a little over a month and the speaker no longer plays sound. It corrects just fine but no audio... very disappointing,1 stars,1 stars. Audio stopped working. This was a father's day gift to my boyfriend.. it's been a little over a month and the speaker no longer plays sound. It corrects just fine but no audio... very disappointing,1 stars audio stopped working this was a father 's day gift to my boyfriend .. it 's been a little over a month and the speaker no longer plays sound it corrects just fine but no audio ... very disappointing,0.0,0.941368043422699
1.0 out of 5 stars,Sound is lower than iPhone speaker,"At highest volume setting, sound is lower than iPhone speaker. Basically, I paid $20 for a phone stand. Very disappointing.",1 stars,"1 stars. Sound is lower than iPhone speaker. At highest volume setting, sound is lower than iPhone speaker. Basically, I paid $20 for a phone stand. Very disappointing.",1 stars sound is lower than iphone speaker at highest volume setting sound is lower than iphone speaker basically i paid 20 for a phone stand very disappointing,0.0,0.9581343531608582
1.0 out of 5 stars,Stopped working after just a few uses,"Update… after I posted my review, I received a sketchy email offering me a refund if I would delete my review. Nope. This is either a scam or unethical customer service… beware of this company.

I used this speaker to connect to my phone to play music while I work out. It worked just fine, although the volume and skip buttons are not easy to see or intuitive. After a handful of uses, the sound simply stopped coming out. The unit is fully charged and connected to my phone, but no sound. Usually when I turn it on, there is a voice that confirms that the unit is on, but that doesn’t happen anymore. Of course, I can’t get a refund now because it’s just beyond the 30 day refund period. I’ll look for another more reliable unit.",1 stars,"1 stars. Stopped working after just a few uses. Update… after I posted my review, I received a sketchy email offering me a refund if I would delete my review. Nope. This is either a scam or unethical customer service… beware of this company.

I used this speaker to connect to my phone to play music while I work out. It worked just fine, although the volume and skip buttons are not easy to see or intuitive. After a handful of uses, the sound simply stopped coming out. The unit is fully charged and connected to my phone, but no sound. Usually when I turn it on, there is a voice that confirms that the unit is on, but that doesn’t happen anymore. Of course, I can’t get a refund now because it’s just beyond the 30 day refund period. I’ll look for another more reliable unit.",1 stars stopped working after just a few uses update… after i posted my review i received a sketchy email offering me a refund if i would delete my review nope this is either a scam or unethical customer service… beware of this company i used this speaker to connect to my phone to play music while i work out it worked just fine although the volume and skip buttons are not easy to see or intuitive after a handful of uses the sound simply stopped coming out the unit is fully charged and connected to my phone but no sound usually when i turn it on there is a voice that confirms that the unit is on but that doesn ’ t happen anymore of course i can ’ t get a refund now because it ’ s just beyond the 30 day refund period i ’ ll look for another more reliable unit,0.0,0.9138093590736389
1.0 out of 5 stars,good...for one month..,"good..for one month..I really liked this speaker, Bluetooth....worked good for a short time, but then stopped working. THAT'S TWICE NOW that I received this speaker, and twice now, that they broke in a short time.",1 stars,"1 stars. good...for one month... good..for one month..I really liked this speaker, Bluetooth....worked good for a short time, but then stopped working. THAT'S TWICE NOW that I received this speaker, and twice now, that they broke in a short time.",1 stars good ... for one month ... good .. for one month .. i really liked this speaker bluetooth .... worked good for a short time but then stopped working that 's twice now that i received this speaker and twice now that they broke in a short time,0.0,0.90318763256073
1.0 out of 5 stars,Doesn't work,"My son got this for Christmas 2022. It work when he first got it, but since it will not charge to work any longer. According to him, this has been going on for months and he didn't bother telling me. Now the return and support windows have closed and we are out of luck. DO NOT WASTE YOUR MONEY.",1 stars,"1 stars. Doesn't work. My son got this for Christmas 2022. It work when he first got it, but since it will not charge to work any longer. According to him, this has been going on for months and he didn't bother telling me. Now the return and support windows have closed and we are out of luck. DO NOT WASTE YOUR MONEY.",1 stars does n't work my son got this for christmas 2022 it work when he first got it but since it will not charge to work any longer according to him this has been going on for months and he did n't bother telling me now the return and support windows have closed and we are out of luck do not waste your money,0.0,0.9795472025871277
1.0 out of 5 stars,"Big, nit useful",Waste of money and space!,1 stars,"1 stars. Big, nit useful. Waste of money and space!",1 stars big nit useful waste of money and space,0.0,0.9633218050003052
1.0 out of 5 stars,Stopped working after 6 months,My husband loved this little speaker but it stopped working after 6 months and only used about 5 times. Product support window closed too.,1 stars,1 stars. Stopped working after 6 months. My husband loved this little speaker but it stopped working after 6 months and only used about 5 times. Product support window closed too.,1 stars stopped working after 6 months my husband loved this little speaker but it stopped working after 6 months and only used about 5 times product support window closed too,0.0,0.9589430093765259
1.0 out of 5 stars,Broke twice and can’t get a replacement now,"First one I got, the stand broke 2 days in. They replaced it but unfortunately the replacement broke 3 months in, will not charge anymore and won’t turn on. So I basically have a stand..
Product is great if it stayed working, but mine did not.
It sucks because I did love it when it was working..",1 stars,"1 stars. Broke twice and can’t get a replacement now. First one I got, the stand broke 2 days in. They replaced it but unfortunately the replacement broke 3 months in, will not charge anymore and won’t turn on. So I basically have a stand..
Product is great if it stayed working, but mine did not.
It sucks because I did love it when it was working..",1 stars broke twice and can ’ t get a replacement now first one i got the stand broke 2 days in they replaced it but unfortunately the replacement broke 3 months in will not charge anymore and won ’ t turn on so i basically have a stand .. product is great if it stayed working but mine did not it sucks because i did love it when it was working ..,0.0,0.848936915397644
1.0 out of 5 stars,Quit taking a charge,Quit taking a charge and now doesn't work. Haven't had it for a full two months yet.,1 stars,1 stars. Quit taking a charge. Quit taking a charge and now doesn't work. Haven't had it for a full two months yet.,1 stars quit taking a charge quit taking a charge and now does n't work have n't had it for a full two months yet,0.0,0.9731444120407104
1.0 out of 5 stars,Sounds,Not loud enough,1 stars,1 stars. Sounds. Not loud enough,1 stars sounds not loud enough,0.0,0.9352328777313232
1.0 out of 5 stars,Terrible sound to other callers,"Bluetooth was fine, and the sound on my end was good, but when calling multiple other people they said they could barely make out what I was saying, very muffled.
Need this for business calls, so I can’t afford bad voice reception.",1 stars,"1 stars. Terrible sound to other callers. Bluetooth was fine, and the sound on my end was good, but when calling multiple other people they said they could barely make out what I was saying, very muffled.
Need this for business calls, so I can’t afford bad voice reception.",1 stars terrible sound to other callers bluetooth was fine and the sound on my end was good but when calling multiple other people they said they could barely make out what i was saying very muffled need this for business calls so i can ’ t afford bad voice reception,0.0,0.9293341636657715
1.0 out of 5 stars,Worst speakers Ever,"I would not recommend this item to anyone I like. The speakers are the worst I've heard in a very long time.
Unfortunately, I did not try this item until it was too late to get my money back. Lesson learned.",1 stars,"1 stars. Worst speakers Ever. I would not recommend this item to anyone I like. The speakers are the worst I've heard in a very long time.
Unfortunately, I did not try this item until it was too late to get my money back. Lesson learned.",1 stars worst speakers ever i would not recommend this item to anyone i like the speakers are the worst i 've heard in a very long time unfortunately i did not try this item until it was too late to get my money back lesson learned,0.0,0.9795743823051453
1.0 out of 5 stars,Save your money $$$,Ordered this in January and got it in 2 days. Worked right out of the box. Forward one month and it's no longer pairing with either my phone or my wife's. Too late to return it 😞,1 stars,1 stars. Save your money $$$. Ordered this in January and got it in 2 days. Worked right out of the box. Forward one month and it's no longer pairing with either my phone or my wife's. Too late to return it 😞,1 stars save your money ordered this in january and got it in 2 days worked right out of the box forward one month and it 's no longer pairing with either my phone or my wife 's too late to return it 😞,0.0,0.9817780256271362
1.0 out of 5 stars,"Good Sound, But Inferior Quality","I purchased this speaker on June 22 and liked it a lot. Today is August 27, about 32 days past the return window. I used it about 2-3 times per week while grilling. Today some of the plastic molding inside the power receptacle has broken and fallen inside the unit. So now I can't charge it because the micro USB cord can't plug into it. I'm going to buy a different unit from a different manufacturer. A 30-day return window is far too low, and I can't afford to be replacing $25 items every 2 months. They are selling cheap stuff cheaply.",1 stars,"1 stars. Good Sound, But Inferior Quality. I purchased this speaker on June 22 and liked it a lot. Today is August 27, about 32 days past the return window. I used it about 2-3 times per week while grilling. Today some of the plastic molding inside the power receptacle has broken and fallen inside the unit. So now I can't charge it because the micro USB cord can't plug into it. I'm going to buy a different unit from a different manufacturer. A 30-day return window is far too low, and I can't afford to be replacing $25 items every 2 months. They are selling cheap stuff cheaply.",1 stars good sound but inferior quality i purchased this speaker on june 22 and liked it a lot today is august 27 about 32 days past the return window i used it about 2-3 times per week while grilling today some of the plastic molding inside the power receptacle has broken and fallen inside the unit so now i ca n't charge it because the micro usb cord ca n't plug into it i 'm going to buy a different unit from a different manufacturer a 30-day return window is far too low and i ca n't afford to be replacing 25 items every 2 months they are selling cheap stuff cheaply,0.0,0.777271568775177
1.0 out of 5 stars,Stopped working for no reason.,"I absolutely loved this speaker until today. It just stopped working for no reason. It is fully charged and yet halfway through one of my favorite songs, it just shut off. It will jot cone back on. Completely useless. Great speaker if you only need it for 6 months. I am very disappointed.",1 stars,"1 stars. Stopped working for no reason.. I absolutely loved this speaker until today. It just stopped working for no reason. It is fully charged and yet halfway through one of my favorite songs, it just shut off. It will jot cone back on. Completely useless. Great speaker if you only need it for 6 months. I am very disappointed.",1 stars stopped working for no reason .. i absolutely loved this speaker until today it just stopped working for no reason it is fully charged and yet halfway through one of my favorite songs it just shut off it will jot cone back on completely useless great speaker if you only need it for 6 months i am very disappointed,0.0,0.9606212973594666
1.0 out of 5 stars,This worked well in the beginning then it could not keep a charge and automatically cuts off,"This was a Father's day Gift so I was excited to give it. However, after the 6th of July I realized it stopped working. Thinking it only needed to be charged, I attempted to charge it.
After many trials, I write this note recognizing the window has closed....it seems it only worked during the open window...This is not good at all. I am highly disappointed, especially since it was a gift.",1 stars,"1 stars. This worked well in the beginning then it could not keep a charge and automatically cuts off. This was a Father's day Gift so I was excited to give it. However, after the 6th of July I realized it stopped working. Thinking it only needed to be charged, I attempted to charge it.
After many trials, I write this note recognizing the window has closed....it seems it only worked during the open window...This is not good at all. I am highly disappointed, especially since it was a gift.",1 stars this worked well in the beginning then it could not keep a charge and automatically cuts off this was a father 's day gift so i was excited to give it however after the 6th of july i realized it stopped working thinking it only needed to be charged i attempted to charge it after many trials i write this note recognizing the window has closed .... it seems it only worked during the open window ... this is not good at all i am highly disappointed especially since it was a gift,0.0,0.9592618942260742
1.0 out of 5 stars,Will not pair with my IPhone.,Have tried several times to pair. Will not pair with my IPhone.,1 stars,1 stars. Will not pair with my IPhone.. Have tried several times to pair. Will not pair with my IPhone.,1 stars will not pair with my iphone .. have tried several times to pair will not pair with my iphone,0.0,0.9553955793380737
1.0 out of 5 stars,Doesn't work properly (skips),"This is the 2nd one of these I've purchased. The first time I thought it was a fluke and returned it for another. This time, I'm having the same issue. Constant skipping. I'll be returning this one for good this time.",1 stars,"1 stars. Doesn't work properly (skips). This is the 2nd one of these I've purchased. The first time I thought it was a fluke and returned it for another. This time, I'm having the same issue. Constant skipping. I'll be returning this one for good this time.",1 stars does n't work properly skips this is the 2nd one of these i 've purchased the first time i thought it was a fluke and returned it for another this time i 'm having the same issue constant skipping i 'll be returning this one for good this time,0.0,0.9750359654426575
1.0 out of 5 stars,Not Even Packaged,"Item showed up not in a box or any wrapping. Just loose thrown in a box. Wild!
It looked used. This was supposed to be a gift, so I returned it the sane day.",1 stars,"1 stars. Not Even Packaged. Item showed up not in a box or any wrapping. Just loose thrown in a box. Wild!
It looked used. This was supposed to be a gift, so I returned it the sane day.",1 stars not even packaged item showed up not in a box or any wrapping just loose thrown in a box wild it looked used this was supposed to be a gift so i returned it the sane day,0.0,0.9748127460479736
1.0 out of 5 stars,Very muffled sound.,I purchased for a clearer sound during conference calls but it’s so muffled my cell speaker works better. Missed the cut off or I would be returning this item.,1 stars,1 stars. Very muffled sound.. I purchased for a clearer sound during conference calls but it’s so muffled my cell speaker works better. Missed the cut off or I would be returning this item.,1 stars very muffled sound .. i purchased for a clearer sound during conference calls but it ’ s so muffled my cell speaker works better missed the cut off or i would be returning this item,0.0,0.942082405090332
1.0 out of 5 stars,Read teviews,"I didn't think to read the reviews before I bought
It worked great for 3 weeks then it wouldn't turn off and it got hot red hot",1 stars,"1 stars. Read teviews. I didn't think to read the reviews before I bought
It worked great for 3 weeks then it wouldn't turn off and it got hot red hot",1 stars read teviews i did n't think to read the reviews before i bought it worked great for 3 weeks then it would n't turn off and it got hot red hot,0.0,0.9161832928657532
1.0 out of 5 stars,Was this a new item?,"The box containing the cellphone stand had obviously been opened and the item previously removed. It appeared to possibly be a returned item. At this point, I have no idea whether it even works or not. This is supposed to be a gift, so my fingers are crossed!",1 stars,"1 stars. Was this a new item?. The box containing the cellphone stand had obviously been opened and the item previously removed. It appeared to possibly be a returned item. At this point, I have no idea whether it even works or not. This is supposed to be a gift, so my fingers are crossed!",1 stars was this a new item the box containing the cellphone stand had obviously been opened and the item previously removed it appeared to possibly be a returned item at this point i have no idea whether it even works or not this is supposed to be a gift so my fingers are crossed,0.0,0.9160970449447632
1.0 out of 5 stars,Broke after one use,Used it once. It was great. Then it’s never charged again and won’t turn on. Was outside the return window unfortunately.,1 stars,1 stars. Broke after one use. Used it once. It was great. Then it’s never charged again and won’t turn on. Was outside the return window unfortunately.,1 stars broke after one use used it once it was great then it ’ s never charged again and won ’ t turn on was outside the return window unfortunately,0.0,0.9723280072212219
1.0 out of 5 stars,No Change in Volume,"No amplification at all, just as loud as the phone on full volume on its own. If you sit perfectly still with nothing else on, and the windows closed... and you live alone. You can hear it fine. Yes, there is a volume button, no it doesn't work.
I got it because the one I would use in the morning when I got ready for work quit on me. I'm still looking for a replacement",1 stars,"1 stars. No Change in Volume. No amplification at all, just as loud as the phone on full volume on its own. If you sit perfectly still with nothing else on, and the windows closed... and you live alone. You can hear it fine. Yes, there is a volume button, no it doesn't work.
I got it because the one I would use in the morning when I got ready for work quit on me. I'm still looking for a replacement",1 stars no change in volume no amplification at all just as loud as the phone on full volume on its own if you sit perfectly still with nothing else on and the windows closed ... and you live alone you can hear it fine yes there is a volume button no it does n't work i got it because the one i would use in the morning when i got ready for work quit on me i 'm still looking for a replacement,0.0,0.8912611603736877
1.0 out of 5 stars,Jteman makes it impossible to set up this device without paying for help.,They don't tell you up front that you will receive no help in setting up the device unless you pay for it. Your Bluetooth device will not pair with your cellphone unless you pay for help. They tell you to contact them with questions but they don't tell you how to do that. You have to google it. Really really bad.,1 stars,1 stars. Jteman makes it impossible to set up this device without paying for help.. They don't tell you up front that you will receive no help in setting up the device unless you pay for it. Your Bluetooth device will not pair with your cellphone unless you pay for help. They tell you to contact them with questions but they don't tell you how to do that. You have to google it. Really really bad.,1 stars jteman makes it impossible to set up this device without paying for help .. they do n't tell you up front that you will receive no help in setting up the device unless you pay for it your bluetooth device will not pair with your cellphone unless you pay for help they tell you to contact them with questions but they do n't tell you how to do that you have to google it really really bad,0.0,0.9691718816757202
1.0 out of 5 stars,Piece of junk no volume,Piece of junk no volume. Very disapointed. Please send a replacement. Will return this one,1 stars,1 stars. Piece of junk no volume. Piece of junk no volume. Very disapointed. Please send a replacement. Will return this one,1 stars piece of junk no volume piece of junk no volume very disapointed please send a replacement will return this one,0.0,0.9879651069641113
1.0 out of 5 stars,junk,junk,1 stars,1 stars. junk. junk,1 stars junk junk,0.0,0.9887407422065735
1.0 out of 5 stars,Poor sound quality,"Poor sound quality and the mount isn’t the most sturdy. Bought this for my fiancé overseas and he could barely hear me through the speaker. The mount constantly fell while we were on FT too so.. great idea, just not the best quality.",1 stars,"1 stars. Poor sound quality. Poor sound quality and the mount isn’t the most sturdy. Bought this for my fiancé overseas and he could barely hear me through the speaker. The mount constantly fell while we were on FT too so.. great idea, just not the best quality.",1 stars poor sound quality poor sound quality and the mount isn ’ t the most sturdy bought this for my fiancé overseas and he could barely hear me through the speaker the mount constantly fell while we were on ft too so .. great idea just not the best quality,0.0,0.8625644445419312
1.0 out of 5 stars,Never worked!,"Bought for a Christmas gift. Item never worked. Would not even turn on. So disappointed and because it was a gift I ordered in advance, it's too late to return it.",1 stars,"1 stars. Never worked!. Bought for a Christmas gift. Item never worked. Would not even turn on. So disappointed and because it was a gift I ordered in advance, it's too late to return it.",1 stars never worked bought for a christmas gift item never worked would not even turn on so disappointed and because it was a gift i ordered in advance it 's too late to return it,0.0,0.9765660762786865
1.0 out of 5 stars,Top heavy,"Falls over when phone is attached, the speaker part is too light to hold the phone without tipping over.",1 stars,"1 stars. Top heavy. Falls over when phone is attached, the speaker part is too light to hold the phone without tipping over.",1 stars top heavy falls over when phone is attached the speaker part is too light to hold the phone without tipping over,0.0,0.9282945394515991
1.0 out of 5 stars,My phone sounds louder without it,"Huge disappointment. My phone’s internal speaker is louder. The button to increase/decrease volume is the same as skip back and forward, so you can imagine what happens when you like a song and try to increase the volume. Don’t waste your money.",1 stars,"1 stars. My phone sounds louder without it. Huge disappointment. My phone’s internal speaker is louder. The button to increase/decrease volume is the same as skip back and forward, so you can imagine what happens when you like a song and try to increase the volume. Don’t waste your money.",1 stars my phone sounds louder without it huge disappointment my phone ’ s internal speaker is louder the button to increase/decrease volume is the same as skip back and forward so you can imagine what happens when you like a song and try to increase the volume don ’ t waste your money,0.0,0.9559599757194519
1.0 out of 5 stars,No way to charge,No way to. Charge unless you go to Best Buy and get a cord with a different end that cost more then the device NOT worth it!!!!,1 stars,1 stars. No way to charge. No way to. Charge unless you go to Best Buy and get a cord with a different end that cost more then the device NOT worth it!!!!,1 stars no way to charge no way to charge unless you go to best buy and get a cord with a different end that cost more then the device not worth it,0.0,0.9741097092628479
1.0 out of 5 stars,no volume,"this is noy worth it ,volume is too low and no matter how high you adjust it on your phone is very low,poor quality",1 stars,"1 stars. no volume. this is noy worth it ,volume is too low and no matter how high you adjust it on your phone is very low,poor quality",1 stars no volume this is noy worth it volume is too low and no matter how high you adjust it on your phone is very low poor quality,0.0,0.9511277079582214
1.0 out of 5 stars,Stop working in less than two months. Do not buy.,It stopped working shortly after I bought it. First there is no charge light so you can’t see when it is charging or fully charged. It lasted about two months.,1 stars,1 stars. Stop working in less than two months. Do not buy.. It stopped working shortly after I bought it. First there is no charge light so you can’t see when it is charging or fully charged. It lasted about two months.,1 stars stop working in less than two months do not buy .. it stopped working shortly after i bought it first there is no charge light so you can ’ t see when it is charging or fully charged it lasted about two months,0.0,0.9791876077651978
1.0 out of 5 stars,Dont buy.,This device is compatible with my phone but will not pair. The instructions and box give you no way to contact any kind of tech support for help. Its just a high priced cellphone holder,1 stars,1 stars. Dont buy.. This device is compatible with my phone but will not pair. The instructions and box give you no way to contact any kind of tech support for help. Its just a high priced cellphone holder,1 stars dont buy .. this device is compatible with my phone but will not pair the instructions and box give you no way to contact any kind of tech support for help its just a high priced cellphone holder,0.0,0.9659904837608337
1.0 out of 5 stars,Horrible product,Horrible audio. Can’t hold phone. Horrific and not worth it,1 stars,1 stars. Horrible product. Horrible audio. Can’t hold phone. Horrific and not worth it,1 stars horrible product horrible audio can ’ t hold phone horrific and not worth it,0.0,0.9865579009056091
1.0 out of 5 stars,Arrived without a charger and uncharged.,Mine arrived and has no charging cord in the package and it’s not even charged a little. Purely a paperweight. Doesn’t work with regular micro cord either. Now I have to return —- boo. I even paid extra to have it delivered for today’s work,1 stars,1 stars. Arrived without a charger and uncharged.. Mine arrived and has no charging cord in the package and it’s not even charged a little. Purely a paperweight. Doesn’t work with regular micro cord either. Now I have to return —- boo. I even paid extra to have it delivered for today’s work,1 stars arrived without a charger and uncharged .. mine arrived and has no charging cord in the package and it ’ s not even charged a little purely a paperweight doesn ’ t work with regular micro cord either now i have to return —- boo i even paid extra to have it delivered for today ’ s work,0.0,0.9611925482749939
1.0 out of 5 stars,Finally with phone assistance I got it working.,"This item works however there are no instructions in the box and I wasted a lot of time trying to get it working, I finally called for technical assistance and I did get it working. So it does work well",1 stars,"1 stars. Finally with phone assistance I got it working.. This item works however there are no instructions in the box and I wasted a lot of time trying to get it working, I finally called for technical assistance and I did get it working. So it does work well",1 stars finally with phone assistance i got it working .. this item works however there are no instructions in the box and i wasted a lot of time trying to get it working i finally called for technical assistance and i did get it working so it does work well,3.0,0.5176780223846436
1.0 out of 5 stars,The product did not work.,Very disappointed in this seller as the product was sent to me and did not work.,1 stars,1 stars. The product did not work.. Very disappointed in this seller as the product was sent to me and did not work.,1 stars the product did not work .. very disappointed in this seller as the product was sent to me and did not work,0.0,0.9813885688781738
1.0 out of 5 stars,Would've been great but shut off while plugged in on day one!,"Speaker was good & it worked easily with the newest iPhone but after a couple of hours of use, just started acting funky & the speaker stopped working. Trying to get my money back",1 stars,"1 stars. Would've been great but shut off while plugged in on day one!. Speaker was good & it worked easily with the newest iPhone but after a couple of hours of use, just started acting funky & the speaker stopped working. Trying to get my money back",1 stars would 've been great but shut off while plugged in on day one speaker was good it worked easily with the newest iphone but after a couple of hours of use just started acting funky the speaker stopped working trying to get my money back,0.0,0.9120046496391296
1.0 out of 5 stars,Broke,Got this for a gift for Father’s Day. He got to use it maybe 3 times. The window for return has closed . Very disappointed,1 stars,1 stars. Broke. Got this for a gift for Father’s Day. He got to use it maybe 3 times. The window for return has closed . Very disappointed,1 stars broke got this for a gift for father ’ s day he got to use it maybe 3 times the window for return has closed very disappointed,0.0,0.9546830654144287
